"@timestamp","@version",context,"data_stream.dataset",type,response,request,path,metrics,method,message,"logger_name",level,latency,host,"extra_data","data_stream.type","data_stream.namespace","event.original","_id","_index","_score"
"Aug 20, 2024 @ 01:02:10.077",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.5560956840375932,""x2"":-0.626773236898091,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.5560956840375932, ""x2"": -0.626773236898091, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.077Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005190372467041016, ""request"": ""{\""x1\"": 1.5560956840375932, \""x2\"": -0.626773236898091, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.5560956840375932,\""x2\"":-0.626773236898091,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","ZkCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.076",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.127559565106791,""x2"":0.9268379016874735,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": -1.127559565106791, ""x2"": 0.9268379016874735, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.076Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006330013275146484, ""request"": ""{\""x1\"": -1.127559565106791, \""x2\"": 0.9268379016874735, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.127559565106791,\""x2\"":0.9268379016874735,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","PkCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.074",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.12100884240315479,""x2"":2.267589645116541,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.12100884240315479, ""x2"": 2.267589645116541, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.074Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004913806915283203, ""request"": ""{\""x1\"": 0.12100884240315479, \""x2\"": 2.267589645116541, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.12100884240315479,\""x2\"":2.267589645116541,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","XUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.072",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.694786814587931,""x2"":1.0531912073169158,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.694786814587931, ""x2"": 1.0531912073169158, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.072Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004744529724121094, ""request"": ""{\""x1\"": 0.694786814587931, \""x2\"": 1.0531912073169158, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.694786814587931,\""x2\"":1.0531912073169158,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","3ECXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.070",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.47739978576637143,""x2"":1.6739650252570721,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.47739978576637143, ""x2"": 1.6739650252570721, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.070Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.00047469139099121094, ""request"": ""{\""x1\"": 0.47739978576637143, \""x2\"": 1.6739650252570721, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.47739978576637143,\""x2\"":1.6739650252570721,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","tUCXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.069",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.419437144008279,""x2"":1.588223660852162,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.419437144008279, ""x2"": 1.588223660852162, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.069Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005590915679931641, ""request"": ""{\""x1\"": 1.419437144008279, \""x2\"": 1.588223660852162, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.419437144008279,\""x2\"":1.588223660852162,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","20CXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.067",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.45785953813756675,""x2"":-0.1515512213908945,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.45785953813756675, ""x2"": -0.1515512213908945, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.067Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005099773406982422, ""request"": ""{\""x1\"": 0.45785953813756675, \""x2\"": -0.1515512213908945, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.45785953813756675,\""x2\"":-0.1515512213908945,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","FUCXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.065",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.6322584389829722,""x2"":1.0370044185133576,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": -0.6322584389829722, ""x2"": 1.0370044185133576, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.065Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004971027374267578, ""request"": ""{\""x1\"": -0.6322584389829722, \""x2\"": 1.0370044185133576, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.6322584389829722,\""x2\"":1.0370044185133576,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","8UCXbpEBFxHMiGpb1i_M",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.064",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.9683438082451155,""x2"":1.2608027467095846,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.9683438082451155, ""x2"": 1.2608027467095846, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.064Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004715919494628906, ""request"": ""{\""x1\"": 0.9683438082451155, \""x2\"": 1.2608027467095846, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.9683438082451155,\""x2\"":1.2608027467095846,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","KUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.062",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.6645468142778489,""x2"":0.8941368812506053,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.6645468142778489, ""x2"": 0.8941368812506053, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.062Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004620552062988281, ""request"": ""{\""x1\"": 0.6645468142778489, \""x2\"": 0.8941368812506053, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.6645468142778489,\""x2\"":0.8941368812506053,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","oUCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.060",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.1728928050109455,""x2"":-0.48688990889879813,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": 1.1728928050109455, ""x2"": -0.48688990889879813, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.060Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004630088806152344, ""request"": ""{\""x1\"": 1.1728928050109455, \""x2\"": -0.48688990889879813, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.1728928050109455,\""x2\"":-0.48688990889879813,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","eUCXbpEBFxHMiGpb1i-a",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.059",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.49225655585651007,""x2"":1.4067169941467454,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.49225655585651007, ""x2"": 1.4067169941467454, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.059Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005068778991699219, ""request"": ""{\""x1\"": 0.49225655585651007, \""x2\"": 1.4067169941467454, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.49225655585651007,\""x2\"":1.4067169941467454,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","jUCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.057",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.3467970640612568,""x2"":2.0227033842174946,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.3467970640612568, ""x2"": 2.0227033842174946, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.057Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.00049591064453125, ""request"": ""{\""x1\"": 1.3467970640612568, \""x2\"": 2.0227033842174946, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.3467970640612568,\""x2\"":2.0227033842174946,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","ZUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.055",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.6994644615368051,""x2"":0.9404233896848152,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.6994644615368051, ""x2"": 0.9404233896848152, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.055Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005695819854736328, ""request"": ""{\""x1\"": 0.6994644615368051, \""x2\"": 0.9404233896848152, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.6994644615368051,\""x2\"":0.9404233896848152,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","PUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.054",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.800292709240556,""x2"":0.69512598598772,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.800292709240556, ""x2"": 0.69512598598772, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.054Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005228519439697266, ""request"": ""{\""x1\"": 1.800292709240556, \""x2\"": 0.69512598598772, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.800292709240556,\""x2\"":0.69512598598772,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","XECXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.052",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.33669176878817697,""x2"":1.0701681747266651,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 0.33669176878817697, ""x2"": 1.0701681747266651, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.052Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005397796630859375, ""request"": ""{\""x1\"": 0.33669176878817697, \""x2\"": 1.0701681747266651, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.33669176878817697,\""x2\"":1.0701681747266651,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","2UCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:10.050",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.489072623658974,""x2"":1.0383764734945506,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.489072623658974, ""x2"": 1.0383764734945506, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:10.050Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005109310150146484, ""request"": ""{\""x1\"": 1.489072623658974, \""x2\"": 1.0383764734945506, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.489072623658974,\""x2\"":1.0383764734945506,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","tECXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
